AP_RNTLS,INS_ANCIL_RNTLS,EARNED_PTS,D_RNTLS,NUM_1D_RNTLS,NUM_2D_RNTLS,NUM_3D_RNTLS,NUM_4D_RNTLS,NUM_5D_RNTLS,NUM_GT5D_RNTLS,REVENUE,Religious.Contributor,Religious.Magazine,RevenuePerDay,STATE.ABBREVIATION,Special.Foods.Buyer,Sports.Magazine.Male,Upscale.Merch.Buyer,NUM_RENTALS,News.and.finance,Num_Adults.in.LU,NumberOfDays,OAP_RNTLS,OCCUPATION.GROUP.V2,Opportunity.seeker,Political.Contributor,HTZ_ZIP,Health.Contributor,ID_RNTLS,LENGTH.OF.RESIDENCE,MAIL.RESPONDER,MARITAL.STATUS,Male.Merch.Buyer,CHILDREN..AGE.0.18.VERSION.3,COMBINED.AGE,CURRENT_TIER,Crafts.Hobby.Buyer,Culinary.Magazine,D.I.Yers,DWELLING.TYPE,DWELLING.UNIT.SIZE,EDUCATION.MODEL,EMAIL_OPTIN,EST.HOUSEHOLD.INCOME.V5,Family.Magazine,Female.Merch.buyer,Female.Orient.Magazine,GENDER,GPR_ENROLL_DATE,Gardening.Buyer,Gardening.Magazinr,General.Contributor,General.Merch.buyer,Gifts.and.Gadgets.Buyer,HTZ_CITY,HTZ_CUSTID,HTZ_STATE,NONINS_ANCIL_RNTLS,fitness.magazine,clu#
12,0,0,10,9,2,1,0,0,3,1092.4,1,1,0.804418262,TX,1,1,0,12,1,3,1358,0,5,1,1,78676,1,2,12,Y,M,1,1Y,49,RG,1,1,1,S,A,2,Y,F,1,1,1,F,21-10-13,1,1,1,1,1,WIMBERLEY,204398601,TX,0,1,2
60,12,71148,60,0,0,1,0,0,60,48112.01,1,1,22.58779812,NY,1,1,0,60,1,4,2130,0,5,1,1,11239240833,1,0,22,M,M,1,1Y,44,PL,1,1,1,A,H,5,Y,C,1,1,1,F,10-09-11,1,1,1,2,1,BROOKLYN,204398624,NY,0,2,5
58,0,9600,8,9,34,14,4,1,60,7256.81,1,1,1.557924002,IL,1,1,0,69,1,2,4658,10,1,1,1,60047,1,61,3,U,M,1,1Y,45,FG,1,1,1,S,A,3,Y,K,1,1,1,M,08-10-04,1,1,1,1,1,HAWTHORN WOODS,204398639,IL,0,1,4
22,0,281,5,6,1,3,5,6,16,3484.62,1,1,0.742989339,AL,1,2,0,22,3,5,4690,0,1,2,1,36830412184,1,17,11,M,M,1,5Y,51,RG,1,1,1,S,A,4,Y,L,2,1,1,M,06-09-04,1,1,1,1,1,AUBURN,204398648,AL,0,3,1
1,0,0,1,0,0,0,1,0,2,438.76,1,1,0.196665173,GA,1,1,0,2,1,2,2231,1,1,1,1,30024,1,1,16,Y,M,1,1Y,52,RG,1,1,1,S,A,3,Y,H,1,1,1,M,01-06-11,1,1,1,1,1,SUWANEE,204398653,GA,0,2,2
4,1,2779,4,2,1,4,0,0,5,2041.07,1,1,0.545594761,FL,1,1,0,7,1,3,3741,2,5,1,1,33611166554,1,3,9,U,S,1,5N,57,RG,1,1,1,A,H,4,N,L,1,1,1,F,13-04-07,1,1,1,1,1,TAMPA,204398654,FL,0,1,3
1,0,0,0,0,0,0,0,0,1,549.1,1,1,0.090685384,CA,1,1,0,1,1,3,6055,0,2,1,1,94112,1,1,13,U,M,1,5U,46,RG,1,1,1,S,A,1,Y,G,1,1,1,M,11-12-00,1,1,1,1,1,SAN FRANCISCO,204398660,CA,0,1,2
5,4,535,5,1,2,0,1,0,4,911.56,1,1,0.124683354,AZ,1,1,0,5,2,4,7311,0,4,2,2,85253317316,1,0,18,M,M,1,5N,55,RG,1,1,1,S,A,3,Y,A,2,1,1,M,04-07-97,1,1,1,2,2,PARADISE VALLEY,204398664,AZ,0,1,1
3,0,615,2,0,0,0,0,0,5,1322.64,1,1,0.354310206,AZ,1,1,0,5,2,4,3733,2,5,1,1,85430,1,3,3,M,M,1,5N,54,RG,1,1,1,S,A,3,Y,B,1,1,1,F,21-04-07,1,1,1,1,1,LITCHFIELD PARK,204398671,AZ,0,1,1
5,0,1069,4,0,3,0,0,0,5,790.88,1,1,0.795653924,CT,1,1,0,5,2,4,994,0,2,1,2,6461,1,1,24,M,M,2,5N,59,RG,2,1,2,S,A,3,Y,H,2,2,2,M,20-10-14,1,1,1,1,2,MILFORD,204398675,CT,0,5,3
2,0,0,2,0,1,1,0,0,4,4441.57,1,1,0.534677982,AL,1,1,0,4,2,6,8307,2,3,1,1,35244111633,1,2,29,M,M,1,5N,62,PC,1,2,1,S,A,4,N,B,2,2,1,M,12-10-94,1,1,1,2,2,BIRMINGHAM,204398682,AL,0,1,2
12,0,1435,1,3,6,1,3,0,10,1024.35,1,1,0.463297151,NE,1,1,0,13,1,2,2211,0,1,1,1,68116,1,12,4,Y,M,1,5U,27,RG,1,1,1,S,A,3,Y,B,1,1,1,M,21-06-11,1,1,1,1,1,OMAHA,204398692,NE,0,1,3
9,0,1450,7,0,1,0,2,0,9,2014.61,1,1,0.23581997,NV,1,1,0,9,1,4,8543,0,9,1,1,89131434200,1,2,10,M,M,1,5N,72,RG,2,1,1,S,A,4,N,L,3,2,1,M,18-02-94,1,1,1,3,2,LAS VEGAS,204398698,NV,0,1,3
16,0,2445,0,11,2,0,0,0,5,1189.29,1,1,0.152141487,MN,1,1,0,16,1,3,7817,0,1,1,2,55378,1,16,17,Y,M,1,5U,62,RG,1,1,1,S,A,1,N,G,1,1,1,M,14-02-96,1,1,1,1,1,SAVAGE,204398705,MN,0,1,3
3,0,109,0,3,0,0,0,0,0,110,1,1,0.043409629,AZ,1,1,0,3,1,2,2534,0,1,1,1,85258,1,3,5,U,M,1,5U,43,RG,1,1,1,S,A,4,Y,F,1,1,1,M,02-08-10,1,1,1,1,1,SCOTTSDALE,204398706,AZ,0,1,1
5,0,275,3,1,0,1,1,0,4,933.5,1,1,0.110069567,TX,1,1,0,5,1,3,8481,0,3,1,1,76092,1,2,8,U,M,1,1Y,47,RG,1,1,1,S,A,4,Y,L,1,1,1,F,21-04-94,1,1,1,1,1,SOUTHLAKE,204398717,TX,0,1,1
14,0,2914,15,5,4,3,1,0,10,1677.92,1,1,0.42913555,MD,1,1,0,15,1,2,3910,0,1,1,1,20815,1,0,6,Y,M,1,1Y,52,FG,1,1,1,S,A,4,Y,K,1,1,1,M,26-10-06,1,1,1,1,1,CHEVY CHASE,204398718,MD,0,1,3
5,0,1576,5,0,0,0,1,0,5,1498.07,1,1,0.779027561,CA,1,1,0,5,1,2,1923,0,9,1,1,95123400225,1,0,38,M,M,1,1Y,72,RG,1,1,1,S,A,5,Y,D,2,1,2,M,04-04-12,1,1,1,1,1,SAN JOSE,204398719,CA,0,1,3
9,0,275,10,2,1,0,3,0,8,1965.41,4,1,0.281658068,CA,2,4,2,10,2,8,6978,0,5,1,1,94062350732,2,0,28,M,M,2,5N,59,RG,1,2,1,S,A,2,N,G,4,2,2,F,02-06-98,1,1,1,2,2,WOODSIDE,204398723,CA,0,5,1
102,0,14322,70,25,38,14,8,1,81,9431.57,1,1,2.935440398,GA,1,1,0,106,1,2,3213,4,1,1,1,30518,1,36,0,U,M,1,1Y,50,PC,1,1,1,S,A,2,Y,F,1,1,1,M,22-09-08,1,1,1,1,1,SUGAR HILL,204398724,GA,0,1,5
17,0,4822,17,0,1,2,3,0,17,4353.35,1,1,0.708092062,FL,1,1,0,17,1,4,6148,0,9,1,1,33064814530,3,0,21,M,U,1,5U,66,RG,1,1,1,S,A,3,Y,F,1,1,1,M,09-09-00,1,1,1,1,1,LIGHTHOUSE POINT,204398731,FL,0,1,4
9,1,354,1,2,4,2,1,0,7,789.31,1,1,0.086613629,CA,1,3,0,9,3,1,9113,0,1,1,1,945894328,1,8,26,M,S,1,5N,63,RG,1,1,1,S,A,3,Y,F,1,1,1,M,28-07-92,1,1,1,1,1,VALLEJO,204398739,CA,0,7,1
1,0,0,1,0,0,0,0,0,1,278.39,1,1,0.120619584,AK,1,1,0,1,1,1,2308,0,6,1,1,99504,1,0,0,U,M,1,5U,25,RG,1,1,1,S,A,2,N,H,1,1,1,M,16-03-11,1,1,1,1,1,ANCHORAGE,204398748,AK,0,1,2
5,0,275,4,2,1,0,1,0,3,499.84,1,1,0.236890995,LA,1,1,0,5,1,3,2110,0,4,1,1,71067,1,1,4,Y,U,1,5N,39,RG,1,1,1,P,A,5,Y,F,1,1,1,M,30-09-11,1,1,1,1,1,PRINCETON,204398751,LA,0,1,1
3,0,0,0,0,0,2,0,0,3,276.12,1,1,0.04075572,CA,1,1,0,3,1,1,6775,0,8,1,1,90069,1,3,1,U,S,1,5N,28,RG,1,1,1,A,I,3,N,D,1,1,1,M,22-12-98,1,1,1,1,1,WEST HOLLYWOOD,204398757,CA,0,1,2
1,1,0,1,0,0,0,0,0,1,1183.19,1,1,0.238450222,NC,1,1,0,1,1,3,4962,0,1,1,1,28078231720,1,0,12,M,M,1,1Y,45,RG,1,1,2,S,A,4,Y,G,1,1,1,M,09-12-03,1,3,1,2,1,HUNTERSVILLE,204398761,NC,0,2,2
3,1,901,4,1,1,1,0,0,3,684.9,1,1,0.671470588,NY,1,1,0,4,1,4,1020,1,3,1,1,10013226137,1,0,16,Y,M,1,1Y,58,RG,1,1,1,A,H,4,N,L,1,1,1,F,24-09-14,1,1,1,1,1,NEW YORK,204398763,NY,0,1,1
18,1,3446,16,3,4,8,2,0,15,2544.38,1,1,0.540208068,TX,1,1,0,18,2,3,4710,0,2,6,2,76020,1,2,3,M,M,2,1Y,47,FG,1,1,1,S,A,3,Y,H,2,1,2,M,17-08-04,1,1,1,2,2,AZLE,204398773,TX,0,3,3
5,2,1075,5,0,1,1,0,0,6,2708.6319,1,1,1.278259509,TX,1,1,0,6,1,2,2119,0,2,1,1,77381250719,1,1,6,U,M,1,5N,54,RG,1,1,1,S,A,3,Y,H,1,1,1,M,21-09-11,1,1,1,1,1,THE WOODLANDS,204398779,TX,0,1,3
4,0,0,3,1,0,0,2,1,3,588.18,1,1,0.103937091,TX,1,1,0,4,2,1,5659,0,6,1,1,77479,1,1,7,M,M,1,5Y,46,RG,1,1,1,S,A,4,Y,E,1,1,1,M,11-01-02,1,1,1,1,1,SUGAR LAND,204398781,TX,0,1,2
3,0,0,5,1,3,1,0,0,4,307.12,1,1,0.078487094,CA,1,3,0,5,1,5,3913,0,1,1,1,92127,1,0,6,M,M,1,1Y,51,RG,1,1,1,S,A,2,N,L,1,1,1,M,23-10-06,1,1,1,1,1,SAN DIEGO,204398783,TX,0,6,2
1,0,0,0,0,0,0,0,0,1,314.9,2,1,0.036253742,TX,1,1,0,1,1,2,8686,0,9,1,2,77005274325,1,1,22,M,M,1,5N,69,FG,1,3,1,S,A,4,,L,2,2,1,M,28-09-93,1,2,1,3,2,HOUSTON,204398802,TX,0,2,2
22,2,1996,28,1,7,7,4,2,27,7442.5816,2,1,6.026381862,TN,1,1,0,28,1,3,1235,1,3,1,1,37205,2,0,1,M,M,1,5N,56,RG,1,1,1,S,A,5,Y,G,1,1,1,F,21-02-14,1,1,1,1,1,NASHVILLE,204398815,TN,0,2,3
7,0,143,7,0,3,1,1,0,7,1855.32,1,1,0.421472058,WI,1,1,0,7,1,4,4402,0,3,1,1,53185380460,1,0,16,M,U,1,1Y,52,RG,1,1,2,S,A,4,N,L,1,1,1,F,21-06-05,1,2,1,1,2,WATERFORD,204398820,WI,0,1,1
6,0,1273,7,2,3,1,0,1,5,1284.53,1,1,0.29154108,PA,1,1,0,7,1,2,4406,1,4,1,1,19301121787,1,0,12,M,M,1,1Y,46,RG,1,1,1,S,A,4,N,L,1,1,1,M,17-06-05,1,1,1,1,1,PAOLI,204398822,PA,0,4,3
3,0,1383,3,0,0,0,0,0,3,1385,1,1,1.629411765,CA,1,1,0,3,1,4,850,0,1,1,1,926147409,1,0,19,U,M,1,5N,58,RG,1,1,1,S,A,4,Y,J,1,1,1,M,13-03-15,1,1,1,1,1,IRVINE,204398825,CA,0,1,3
34,2,982,7,20,14,3,1,0,19,3230.2092,1,1,1.615912556,CA,1,1,0,39,1,2,1999,2,1,1,1,90254,1,32,7,U,M,1,5U,39,RG,1,1,1,S,A,3,Y,J,1,1,1,M,19-01-12,1,1,1,1,1,HERMOSA BEACH,204398829,CA,0,1,1
104,1,15772,39,18,49,24,15,5,107,15068.2888,1,1,1.689080686,IL,1,1,0,125,2,2,8921,0,7,1,1,60031167452,1,86,45,M,S,1,5N,25,PC,1,1,1,S,A,3,N,L,1,1,1,M,05-02-93,1,1,1,1,1,GURNEE,204398832,IL,0,1,5
20,1,5485,21,4,9,2,3,0,17,4129.09,1,1,0.471626499,FL,1,1,0,21,1,3,8755,1,9,1,1,341027838,1,0,2,U,U,1,5N,74,PL,1,1,1,S,A,2,,D,1,1,1,M,21-07-93,1,1,1,1,1,NAPLES,204398835,FL,0,1,4
72,0,10518,73,27,23,10,6,0,46,7781.06,1,1,1.982435669,PA,1,2,0,73,2,4,3925,0,1,1,1,19382695881,1,0,21,M,M,1,1Y,49,PC,1,1,1,S,A,3,Y,L,1,1,1,M,11-10-06,1,1,1,2,2,WEST CHESTER,204398839,PA,0,5,4
6,2,1166,5,2,0,1,2,0,5,2750.18,1,1,1.497103974,MI,1,2,0,7,1,3,1837,1,3,1,1,48105,1,2,15,M,M,1,1Y,52,FG,1,1,1,S,A,3,N,G,1,1,1,M,29-06-12,1,1,1,1,1,ANN ARBOR,204398863,MI,0,4,3
0,0,274,1,0,0,0,0,0,1,347.56,1,1,0.066735791,IA,1,1,0,1,1,6,5208,1,1,1,1,52748165719,2,0,14,M,M,1,1Y,64,RG,1,1,1,S,A,2,N,F,1,2,1,M,07-04-03,1,1,1,1,3,ELDRIDGE,204398865,IA,0,1,1
4,0,154,4,0,0,0,0,0,5,1311.88,1,1,0.639629449,CA,1,2,0,5,1,4,2051,0,3,1,1,91320,1,1,4,M,U,1,1Y,48,RG,1,3,1,S,A,4,N,H,2,1,1,F,28-11-11,1,1,1,1,1,NEWBURY PARK,204398883,CA,0,8,1
27,1,6464,29,0,1,14,7,2,29,6952.3099,1,1,1.491591912,IL,1,1,0,29,2,4,4661,1,1,1,1,62249285561,1,0,22,M,M,1,5N,61,PC,1,1,1,S,A,4,Y,F,1,1,1,F,05-10-04,1,1,1,3,1,HIGHLAND,204398888,IL,0,1,4
3,1,0,8,3,2,1,0,1,5,1262.72,1,1,0.210875084,NY,1,1,0,8,1,2,5988,1,1,1,1,11215190545,1,0,17,M,M,1,5N,51,RG,1,1,1,S,A,4,Y,L,1,1,1,M,16-02-01,1,1,1,1,1,BROOKLYN,204398899,NY,0,1,2
4,0,275,4,0,0,1,0,0,4,1676.18,1,1,0.265512435,TX,1,1,0,4,1,1,6313,0,9,1,1,78228,1,0,21,U,U,1,5N,71,RG,1,1,1,S,A,4,N,C,1,1,1,M,28-03-00,1,1,1,1,1,SAN ANTONIO,204398907,TX,0,1,1
0,0,643,1,1,0,0,0,0,0,93.77,1,1,0.036204633,CA,1,1,0,1,2,4,2590,1,1,1,1,92614,1,0,14,M,M,1,1Y,57,RG,2,1,1,S,A,4,Y,E,1,3,1,M,07-06-10,1,1,1,2,2,IRVINE,204398908,CA,0,1,1
2,0,386,3,0,0,1,1,0,3,516.68,1,1,0.164338422,CA,1,1,0,3,1,1,3144,1,4,1,1,94123,1,0,2,U,S,1,5N,29,RG,1,1,1,A,G,3,Y,K,1,1,1,F,30-11-08,1,1,1,1,1,SAN FRANCISCO,204398911,CA,0,1,1
13,0,1457,4,8,4,1,0,0,5,1366.57,1,1,0.199150393,CA,1,1,0,13,1,1,6862,0,3,1,1,90049,1,9,2,U,M,1,5Y,43,RG,1,1,1,S,A,2,Y,L,1,1,1,M,26-09-98,1,1,1,1,1,LOS ANGELES,204398918,CA,0,1,3
2,0,0,1,1,0,0,0,0,1,245.02,1,1,0.027020291,IL,1,1,0,2,1,3,9068,0,4,1,1,60714,1,1,21,M,U,1,5N,64,RG,1,1,1,A,H,4,Y,C,3,1,1,M,11-09-92,1,1,1,2,2,NILES,204398922,IL,0,3,2
4,0,275,4,0,0,0,3,0,4,844.25,1,1,0.124630942,NY,1,1,0,4,1,2,6774,0,9,1,1,100287052,1,0,11,U,M,1,5N,73,RG,1,1,1,M,G,3,N,F,1,1,1,F,23-12-98,1,1,1,1,1,NEW YORK,204398933,NY,0,1,1
27,1,1966,20,3,8,5,5,0,24,7769.87,1,1,1.412190113,MN,1,1,0,27,1,1,5502,0,3,1,2,55960203211,2,7,16,M,M,1,1Y,54,FG,1,1,1,S,A,4,N,K,1,1,1,M,17-06-02,1,1,1,1,1,ORONOCO,204398955,MN,0,3,3
1,0,0,1,0,0,1,0,0,1,385,1,1,0.098064187,NY,1,1,0,1,1,3,3926,0,6,1,1,11223132191,1,0,16,U,U,1,1Y,46,RG,1,1,1,S,A,4,Y,L,1,1,1,M,10-10-06,1,1,1,1,1,BROOKLYN,204398961,NY,0,1,2
1,0,0,0,1,0,0,0,0,0,71.49,1,1,0.010477796,AK,1,1,1,1,1,4,6823,0,1,2,1,99515250901,1,1,21,M,M,2,5N,63,RG,1,1,1,S,A,3,Y,G,1,2,1,M,04-11-98,1,1,1,1,2,ANCHORAGE,204398962,AK,0,1,2
2,0,275,1,0,0,0,1,0,2,507.62,1,1,0.12621084,FL,1,1,0,2,3,5,4022,0,1,1,1,33140381572,1,1,39,M,M,1,5N,65,RG,1,2,1,S,A,3,N,B,3,2,4,M,06-07-06,1,1,1,1,1,MIAMI BEACH,204398963,FL,0,3,1
18,1,2355,0,1,7,8,0,1,17,1979.06,1,1,1.615559184,PA,1,1,0,18,1,3,1225,0,1,1,1,18951,1,18,13,Y,M,1,5N,61,RG,1,1,1,S,A,3,Y,E,1,1,1,M,03-03-14,1,1,1,1,1,QUAKERTOWN,204398969,PA,0,1,3
6,0,1958,7,2,1,1,2,1,5,1154,1,1,0.467017402,IL,1,2,0,7,6,3,2471,1,3,1,1,60560457244,1,0,12,M,M,1,1Y,47,RG,1,1,1,S,A,4,Y,I,3,1,1,M,04-10-10,1,1,1,1,1,YORKVILLE,204398972,IL,0,4,3
0,0,0,1,0,0,1,0,0,1,72.97,1,1,0.036448551,MA,1,1,0,1,1,6,2002,1,8,1,1,1571,2,0,4,M,U,1,1Y,43,RG,1,1,1,S,A,2,N,G,1,1,1,F,16-01-12,1,1,1,1,1,DUDLEY,204398975,MA,0,1,2
1,0,0,0,1,0,0,0,0,0,40.16,1,1,0.010951732,GA,1,1,0,1,2,5,3667,0,4,1,2,30328275755,1,1,27,M,M,1,1Y,57,RG,1,2,1,S,A,3,Y,G,1,2,1,M,26-06-07,1,1,1,1,1,ATLANTA,204398976,GA,0,3,2
11,0,275,4,1,0,4,2,0,10,2987.18,1,1,0.79764486,NJ,1,1,0,11,1,3,3745,0,1,1,2,8003513712,1,7,21,M,M,1,1Y,51,FG,1,1,1,S,A,4,Y,K,1,1,2,M,09-04-07,1,1,1,1,1,CHERRY HILL,204399009,NJ,0,2,1
3,1,275,1,0,0,1,0,0,4,1766.83,1,1,0.339448607,AL,1,1,0,4,1,4,5205,0,3,1,1,35758361414,1,3,13,M,M,1,5N,56,FG,1,1,1,S,A,2,N,A,1,1,1,M,10-04-03,1,1,1,2,1,MADISON,204399011,AL,0,1,1
5,1,1934,7,1,2,1,0,0,6,1446.94,1,1,0.746615067,AZ,1,1,0,7,1,2,1938,2,5,1,1,85383,1,0,0,U,M,1,5Y,27,RG,1,1,1,S,A,1,Y,D,1,1,1,U,20-03-12,1,1,1,1,1,PEORIA,204399017,AZ,0,1,3
20,0,1448,0,16,2,2,0,0,4,1156.1,1,1,0.204691926,MA,1,1,0,20,1,3,5648,0,4,1,1,2043345704,1,20,18,M,M,1,5Y,26,FG,1,1,1,S,A,3,N,L,1,1,1,M,22-01-02,1,1,1,1,1,HINGHAM,204399018,MA,0,1,3
3,0,504,1,1,0,0,1,1,2,302,1,1,0.160467588,HI,2,1,0,3,5,3,1882,0,9,2,4,96738,2,2,6,M,M,1,5N,66,RG,1,3,4,S,A,2,Y,E,5,2,1,M,15-05-12,1,3,2,5,4,WAIKOLOA,204399019,HI,0,4,1
6,0,0,3,0,1,1,1,0,6,1127.92,1,1,0.184210354,CO,1,1,0,6,1,3,6123,0,1,1,1,80401,1,3,4,Y,M,1,5N,56,RG,1,1,1,S,A,3,Y,J,1,1,1,M,04-10-00,1,1,1,1,1,GOLDEN,204399022,CO,0,2,2
12,0,275,12,5,6,0,0,0,7,1643.19,1,1,1.170363248,NJ,1,1,0,12,1,4,1404,0,1,1,1,7078302471,1,0,17,M,M,1,1Y,57,PL,1,1,1,S,A,4,,L,1,1,1,M,05-09-13,1,1,1,2,1,SHORT HILLS,204399031,NJ,0,1,1
1,0,275,0,1,0,0,0,0,1,439.62,1,1,0.051970682,TX,1,1,0,2,4,5,8459,1,3,1,1,78258231234,2,2,24,M,M,1,5U,60,RG,1,1,1,S,A,3,N,H,3,1,1,M,13-05-94,1,1,1,1,1,SAN ANTONIO,204399037,TX,0,2,1
5,0,0,2,6,0,0,0,0,0,467.82,1,1,0.223516484,IL,1,1,0,6,1,3,2093,0,1,1,1,60103182261,1,4,6,U,M,1,1Y,36,RG,1,1,1,S,A,3,Y,D,1,1,1,M,17-10-11,1,1,1,1,1,BARTLETT,204399039,IL,0,1,2
3,0,0,0,0,0,0,1,2,4,918.67,1,1,0.42335023,MA,1,1,0,4,1,1,2170,0,1,1,1,2118371999,1,4,7,U,S,1,5U,32,RG,1,1,1,A,D,1,Y,J,1,1,1,M,01-08-11,1,1,1,1,1,BOSTON,204399042,MA,0,1,2
1,0,0,1,1,0,0,0,0,0,118,1,1,0.037247475,TX,1,1,0,1,1,6,3168,0,3,1,1,76054224200,1,0,8,U,M,1,5N,61,RG,1,1,1,S,A,4,Y,F,1,1,1,F,06-11-08,1,1,1,1,1,HURST,204399047,TX,0,1,2
10,0,3664,4,27,12,3,1,0,20,2906.9,1,1,3.009213251,IA,1,1,0,47,1,2,966,37,4,1,1,50613,1,43,2,M,M,1,1Y,41,FG,1,1,1,S,A,2,N,G,1,1,2,F,17-11-14,1,1,1,1,1,CEDAR FALLS,204399048,MN,0,3,3
14,0,829,3,2,4,7,0,1,12,1728,1,1,0.216813049,TX,1,1,0,14,1,2,7970,0,1,1,1,78127,1,11,17,U,M,1,5N,57,RG,1,1,1,S,A,3,N,H,1,1,1,M,14-09-95,1,1,1,1,1,SAN ANTONIO,204399050,TX,0,1,1
6,0,0,6,0,1,1,1,1,6,2143.94,1,1,0.283514943,NJ,1,1,0,6,1,5,7562,0,1,1,1,7945330916,1,0,19,U,M,1,1Y,55,RG,1,1,1,S,A,4,N,L,1,1,1,M,26-10-96,1,1,1,1,1,MENDHAM,204399067,NJ,0,1,2
9,0,1001,19,3,9,4,3,1,19,1955.45,1,1,0.292119809,OH,1,1,0,22,1,1,6694,1,8,1,1,43065,1,3,0,Y,M,1,5U,30,RG,1,1,1,S,A,4,Y,J,1,1,1,U,13-03-99,1,1,1,1,1,POWELL,204399076,OH,0,2,3
0,0,0,0,0,1,0,0,0,1,69,1,1,0.030558016,CA,1,2,0,1,1,4,2258,0,1,1,2,94118,1,1,13,M,M,1,5U,41,RG,1,1,1,A,D,2,Y,F,2,1,1,M,05-05-11,1,1,1,1,1,SAN FRANCISCO,204399080,CA,0,2,2
6,0,1505,0,0,2,1,2,0,7,1197.64,1,1,0.67132287,FL,1,1,0,7,1,4,1784,1,1,1,1,33166,1,7,22,U,M,1,1Y,51,RG,1,1,1,S,A,1,Y,I,1,1,1,M,21-08-12,1,1,1,1,1,MIAMI SPRINGS,204399081,FL,0,1,3
1,0,185,0,0,0,0,0,1,1,186,1,1,0.074939565,ID,1,1,0,1,1,3,2482,0,4,1,2,83717019696,1,1,12,M,M,1,1Y,20,RG,2,1,1,P,A,2,Y,F,1,1,1,M,23-09-10,1,2,1,1,1,BOISE,204399094,ID,0,3,1
1,0,414,1,0,1,0,0,0,1,115.57,1,1,0.053086817,CA,1,2,0,1,1,2,2177,0,9,1,1,91784,1,0,16,M,M,1,5N,77,RG,1,2,1,S,A,2,Y,G,1,1,1,F,25-07-11,1,1,1,1,1,UPLAND,204399118,CA,0,4,1
9,4,0,9,8,0,1,0,0,1,614.71,1,1,0.290094384,TN,1,1,0,9,1,3,2119,0,6,1,1,38128116313,1,0,10,U,M,1,5U,37,FG,1,1,1,S,A,1,Y,A,1,1,1,F,21-09-11,1,1,1,1,1,MEMPHIS,204399129,TN,0,1,2
6,0,151,0,0,0,4,2,0,6,1716.29,1,1,0.267002178,MA,1,1,0,6,3,5,6428,0,1,1,1,1748,1,6,7,M,M,1,5N,63,RG,1,2,1,S,A,4,Y,J,2,1,2,M,04-12-99,1,2,1,1,1,HOPKINTON,204399140,MA,0,4,1
2,0,1510,4,0,0,0,0,0,5,1689.55,1,1,0.437707254,VA,1,1,0,5,1,2,3860,0,3,1,1,23455,1,1,8,M,M,1,5Y,51,RG,1,2,3,S,A,2,Y,H,1,1,1,M,15-12-06,1,4,1,1,1,VIRGINIA BEACH,204399141,VA,0,1,3
2,0,635,3,0,0,0,0,0,3,757.36,1,1,0.345510949,NY,1,3,0,3,3,2,2192,1,3,3,1,11590,1,0,30,M,M,1,5N,65,RG,1,1,1,S,A,3,Y,F,2,1,1,F,10-07-11,1,1,1,1,1,WESTBURY,204399146,NY,0,6,1
1,2,0,2,0,0,1,0,0,2,623.39,1,1,0.139149554,CA,1,1,0,2,1,3,4480,1,8,2,1,95205433609,1,0,27,M,M,1,1Y,62,RG,2,1,1,S,A,1,N,E,2,3,1,M,04-04-05,1,2,1,1,1,STOCKTON,204399159,CA,0,3,2
2,3,0,3,0,1,2,0,0,4,905.2,1,1,0.189650115,CA,1,3,0,4,2,3,4773,2,9,3,1,95762,3,1,2,M,M,1,5N,71,RG,1,1,1,S,A,4,N,J,2,1,1,M,15-06-04,1,1,1,1,1,ELDORADO HILLS,204399162,CA,0,6,2
6,1,2177,10,1,2,0,0,0,9,1737.96,1,1,0.418684654,TN,1,1,0,10,1,3,4151,4,5,1,1,37934152836,1,0,24,Y,M,1,1Y,62,RG,1,1,1,S,A,2,Y,K,1,1,1,F,27-02-06,1,1,1,1,1,KNOXVILLE,204399166,TN,0,1,3
8,0,0,2,0,1,2,5,0,8,2039.72,1,1,0.280373883,IL,1,1,0,8,2,4,7275,0,9,1,2,601842422,4,6,10,M,M,1,5U,68,RG,1,1,1,S,A,4,Y,F,3,2,2,M,09-08-97,1,1,1,3,1,WAYNE,204399185,IL,0,4,2
4,0,275,1,3,0,0,0,0,1,7017.4,1,1,1.311173393,SC,1,1,0,4,1,2,5352,0,1,1,1,29609,1,3,6,U,M,1,1Y,39,RG,1,1,1,S,A,2,N,A,1,1,1,M,14-11-02,1,1,1,1,1,GREENVILLE,204399186,SC,0,1,1
1,1,0,1,0,1,0,0,0,1,143.96,1,1,0.076533759,TX,1,1,1,1,3,2,1881,0,6,4,1,77043,1,0,17,M,M,1,5N,62,RG,1,1,1,S,A,5,N,G,4,3,1,M,16-05-12,1,2,1,1,1,HOUSTON,204399193,TX,0,2,2
2,0,526,1,1,0,1,0,0,1,277.33,1,1,0.067313107,OH,1,2,0,2,2,3,4120,0,8,1,1,45429194497,3,1,8,M,M,1,5N,63,RG,1,1,2,S,A,4,N,K,1,3,1,M,30-03-06,1,1,1,1,1,KETTERING,204399211,OH,0,6,1
35,0,2042,3,27,6,3,0,0,11,2233.24,1,1,0.309613198,CO,1,2,0,38,2,2,7213,2,3,1,1,80033,1,35,4,M,M,1,5U,48,FG,1,1,1,S,A,2,N,F,1,1,1,M,10-10-97,1,1,1,1,1,WHEAT RIDGE,204399213,CO,0,2,3
